,text,timestamp,source,symbols,company_names,url,verified,cleaned_tweets,sentiment,date,perc_change,NextDay_perc_change,sector
4574,ValuEngine Downgrades Rockwell Collins $COL to Hold https://t.co/D0HpRjC7At,Fri Jul 13 07:59:54 +0000 2018,ConsumerFeed,COL,Rockwell Collins,http://zpr.io/6aBH9,FALSE,valuengin downgrad rockwel collin col hold,0,7/13/2018,0,,
4575,Have you heard ‘Pull The Trigger (Feat. $en$i $an Antonio)’ by Dusty Shags on #SoundCloud? #np https://t.co/5qm3RumDoH,Fri Jul 13 08:00:43 +0000 2018,mando69322140,AN,AutoNation,https://soundcloud.com/dustyshags1/pull-the-trigger-feat-eni-an-antonio?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter,FALSE,heard pull trigger feat en antonio dusti shag soundcloud np,1,7/13/2018,-1.940735269,,Consumer Cyclical
4576,L3 Technologies $LLL Stock Rating Reaffirmed by Jefferies Financial Group https://t.co/o8vbkgSEet,Fri Jul 13 08:08:28 +0000 2018,ZolmaxNews,LLL,L3 Technologies,http://zolmax.com/?p=2379502,FALSE,l technolog lll stock rate reaffirm jefferi financi group,0,7/13/2018,,,
4577,Travelers Companies $TRV and Hartford Financial Services Group $HIG Head to Head Analysis https://t.co/6OuHtoVXCZ,Fri Jul 13 08:19:09 +0000 2018,WatchlistN,HIG,The Hartford Financial Services Group,http://zpr.io/6aBje,FALSE,travel compani trv hartford financi servic group hig head head analysi,0,7/13/2018,-0.382184103,,Financial Services
4578,Analyzing Motorola Solutions $MSI &amp; Nokia Oyj $NOK https://t.co/DpiNIbZMZW,Fri Jul 13 08:22:28 +0000 2018,TickerReport,MSI,Motorola Solutions,http://tickerreport.com/?p=3633271,FALSE,analyz motorola solut msi amp nokia oyj nok,0,7/13/2018,0,,Technology
4579,Critical Analysis: Hess $HES and Trecora Resources $TREC https://t.co/lpvrNlxkFS,Fri Jul 13 08:22:30 +0000 2018,TickerReport,HES,Hess Corporation,http://tickerreport.com/?p=3633268,FALSE,critic analysi hess he trecora resourc trec,-1,7/13/2018,0.404126108,,Energy
4580,ONEOK $OKE PT Raised to $73.00 https://t.co/nbAPvR7z98,Fri Jul 13 08:22:56 +0000 2018,TheMarketsDaily,OKE,ONEOK,http://zpr.io/6aBYr,FALSE,oneok oke pt rais,0,7/13/2018,-0.804743301,,Energy
4581,Citigroup Increases Mosaic $MOS Price Target to $31.00 https://t.co/64V9n5uY5l,Fri Jul 13 08:24:03 +0000 2018,WatchlistN,MOS,The Mosaic Company,http://zpr.io/6aBTX,FALSE,citigroup increas mosaic mo price target,0,7/13/2018,0.035512177,,Basic Materials
4582,Citigroup Boosts National-Oilwell Varco $NOV Price Target to $45.00 https://t.co/X00eRbvhzF,Fri Jul 13 08:25:00 +0000 2018,ConsumerFeed,NOV,National Oilwell Varco,http://zpr.io/6aBaU,FALSE,citigroup boost nation oilwel varco nov price target,1,7/13/2018,0.090327692,,Energy
4583,Murphy Oil $MUR PT Raised to $36.00 at Barclays https://t.co/1OU1zmKy8Z,Fri Jul 13 08:27:19 +0000 2018,TickerReport,MUR,Murphy Oil Corporation,http://tickerreport.com/?p=3633286,FALSE,murphi oil mur pt rais barclay,0,7/13/2018,0,,Energy
4584,Weekly Technical Updates: #PHISIX $JGS $EW $ALI $PIZZA. Read the report at https://t.co/r7o32ppvVy. #Supertimer #SwitchToMyTrade,Fri Jul 13 08:28:49 +0000 2018,MyTradePH,EW,Edwards Lifesciences Corporation,http://mytrade.com.ph,FALSE,weekli technic updat phisix jg ew ali pizza read report supertim switchtomytrad,0,7/13/2018,-0.63179629,,Healthcare
4585,Envision Healthcare $EVHC Given Consensus Recommendation of “Hold” by Analysts https://t.co/t5ds3BUHAs,Fri Jul 13 08:35:19 +0000 2018,WatchlistN,EVHC,Envision Healthcare Corporation,http://zpr.io/6aBEU,FALSE,envis healthcar evhc given consensu recommend hold analyst,1,7/13/2018,0.022366136,,
4586,CarMax Inc $KMX EVP Edwin J. Hill Sells 44815 Shares https://t.co/xd8E7rtkgN,Fri Jul 13 08:35:25 +0000 2018,ConsumerFeed,KMX,CarMax,http://zpr.io/6aBEp,FALSE,carmax inc kmx evp edwin j hill sell share,1,7/13/2018,-0.457096089,,Consumer Cyclical
4587,L3 Technologies Inc $LLL Given Average Recommendation of “Buy” by Brokerages https://t.co/fk5px0r4Ct,Fri Jul 13 08:35:26 +0000 2018,ConsumerFeed,LLL,L3 Technologies,http://zpr.io/6aBEs,FALSE,l technolog inc lll given averag recommend buy brokerag,1,7/13/2018,,,
4588,Henry Schein Inc. $HSIC Given Average Recommendation of “Hold” by Analysts https://t.co/oWuk3D5AeY,Fri Jul 13 08:35:27 +0000 2018,ConsumerFeed,HSIC,Henry Schein,http://zpr.io/6aBEa,FALSE,henri schein inc hsic given averag recommend hold analyst,1,7/13/2018,0.226572585,,Healthcare
4589,$PNR Pantoro - Weekly chart ended 13 Jul https://t.co/JbL56a4DLP,Fri Jul 13 08:37:24 +0000 2018,ductrung800,PNR,Pentair plc,,FALSE,pnr pantoro weekli chart end jul,0,7/13/2018,-1.658488815,,Industrials
4590,Rockwell Collins Inc. $COL Receives Consensus Rating of “Hold” from Analysts https://t.co/sW3dd3ILSy,Fri Jul 13 08:37:37 +0000 2018,TranscriptDaily,COL,Rockwell Collins,http://zpr.io/6aBMs,FALSE,rockwel collin inc col receiv consensu rate hold analyst,0,7/13/2018,0,,
4591,Contrasting Pointer Telocation $PNTR &amp; Motorola Solutions $MSI https://t.co/EVbDgatsxY,Fri Jul 13 08:38:13 +0000 2018,TickerReport,MSI,Motorola Solutions,http://tickerreport.com/?p=3633354,FALSE,contrast pointer teloc pntr amp motorola solut msi,0,7/13/2018,0,,Technology
4592,4 Dividend Paying Chemical Stocks to Boost Portfolio Returns $CE $EMN $LYB $MEOH https://t.co/d8ctVv7xkx,Fri Jul 13 08:39:13 +0000 2018,TalkMarkets,LYB,LyondellBasell Industries N.V.,https://goo.gl/1WSP4w,FALSE,dividend pay chemic stock boost portfolio return ce emn lyb meoh,1,7/13/2018,-0.486614861,,Basic Materials
4593,Flex $FLEX Lowered to “Strong Sell” at Zacks Investment Research https://t.co/NJjeYg2CXD,Fri Jul 13 08:40:14 +0000 2018,WatchlistN,FLEX,Flex Ltd.,http://zpr.io/6aBmF,FALSE,flex flex lower strong sell zack invest research,1,7/13/2018,0.067471494,,Technology
4594,Scan results - Bearish Engulfing today: $SHL $BEN $EZL $GOZ ... https://t.co/FWZ7XbvYdC,Fri Jul 13 08:40:47 +0000 2018,SwingTradeAsx,BEN,Franklin Resources,https://asx.swingtradebot.com/events/14/equities?selected_date=2018-07-13,FALSE,scan result bearish engulf today shl ben ezl goz,0,7/13/2018,0.154413945,,Financial Services
4595,Scan results - Stochastic Sell Signal today: $ACQ $MIR $DDR $BBN $BKI $ORE $MNF $OMH ... https://t.co/42jTy1Pky0,Fri Jul 13 08:42:17 +0000 2018,SwingTradeAsx,DDR,DDR Corp.,https://asx.swingtradebot.com/events/25/equities?selected_date=2018-07-13,FALSE,scan result stochast sell signal today acq mir ddr bbn bki ore mnf omh,0,7/13/2018,0,,
4596,Scan results - 123 Pullback Bullish today: $PAC $NGI $APA $WOR $IVC $QUB $RDH $ABC ... https://t.co/EMoGCngjhe,Fri Jul 13 08:43:18 +0000 2018,SwingTradeAsx,ABC,AmerisourceBergen Corporation,https://asx.swingtradebot.com/events/35/equities?selected_date=2018-07-13,FALSE,scan result pullback bullish today pac ngi apa wor ivc qub rdh abc,0,7/13/2018,-1.080835263,,Healthcare
4597,$TAP $MS $ERA $OUT $A $SON $IM $MS $ALLY $DANG! $IT $HUM $EROS,Fri Jul 13 08:44:19 +0000 2018,stockbard,HUM,Humana Inc.,,FALSE,tap ms era son im ms alli dang hum ero,0,7/13/2018,-0.440244539,,Healthcare
4598,Scan results - MACD Bearish Signal Line Cross today: $IRI $ORA $PAC $AOG $SUN $WPL $EZL $RSG ... https://t.co/HsUZtCikYp,Fri Jul 13 08:45:19 +0000 2018,SwingTradeAsx,RSG,Republic Services,https://asx.swingtradebot.com/events/65/equities?selected_date=2018-07-13,FALSE,scan result macd bearish signal line cross today iri ora pac aog sun wpl ezl rsg,0,7/13/2018,0.071239564,,Industrials
4599,On our Top 50 Bearish List today: $SKF $RCE $KYK $SLM $SXY $FDM $TGA $RFX ... https://t.co/liR94HzC0R,Fri Jul 13 08:47:51 +0000 2018,SwingTradeAsx,SLM,SLM Corporation,https://asx.swingtradebot.com/scans/top-fifty-bearish?selected_date=2018-07-13,FALSE,top bearish list today skf rce kyk slm sxi fdm tga rfx,1,7/13/2018,2.292016216,,Financial Services
4600,$1.81 Billion in Sales Expected for Avery Dennison Corp $AVY This Quarter https://t.co/IcXJsgeSOn,Fri Jul 13 08:48:01 +0000 2018,OlympiaReport,AVY,Avery Dennison Corporation,http://theolympiareport.com/?p=921897,FALSE,billion sale expect averi dennison corp avi quarter,0,7/13/2018,-1.151444444,,Industrials
4601,RT @HFI_Research: Best Ideas for 2018  $CRC $GXE.TO $DISCK  https://t.co/W1A1S87xws,Fri Jul 13 08:48:25 +0000 2018,HFI_Research,DISCK,Discovery,https://seekingalpha.com/article/4135103-hfi-research-best-ideas-going-2018?uprof=32&isDirectRoadblock=true,FALSE,rt research best idea crc gxe disck,1,7/13/2018,0.039185849,,Communication Services
4602,10 Fast-Growing Stocks With Monster Catalysts This Summer https://t.co/AapDn7ul4W $EXPE $DATA $SNE $NVDA $HON $FB $ROKU $TGT $DXC $NBIX,Fri Jul 13 08:52:28 +0000 2018,JorelLaraKalel,DXC,DXC Technology Company,http://bit.ly/2uwkAgy,FALSE,fast grow stock monster catalyst summer exp data sne nvda hon fb roku tgt dxc nbix,0,7/13/2018,-0.736675523,,Technology
4603,Analyzing IDEXX Laboratories $IDXX and IPSEN S A/S $IPSEY https://t.co/QPdtvmahHf,Fri Jul 13 08:52:31 +0000 2018,OlympiaReport,IDXX,IDEXX Laboratories,http://theolympiareport.com/?p=921917,FALSE,analyz idexx laboratori idxx ipsen ipsey,0,7/13/2018,-0.290569849,,Healthcare
4604,DTE Energy $DTE &amp; CPFL Energia $CPL Head to Head Contrast https://t.co/HlTiaNmrXL,Fri Jul 13 08:52:32 +0000 2018,OlympiaReport,DTE,DTE Energy Company,http://theolympiareport.com/?p=921915,FALSE,dte energi dte amp cpfl energia cpl head head contrast,0,7/13/2018,-0.198149724,,Utilities
4605,Analyzing IPSEN S A/S $IPSEY and IDEXX Laboratories $IDXX https://t.co/5Q9TANpL5f,Fri Jul 13 08:52:57 +0000 2018,dispatchtribune,IDXX,IDEXX Laboratories,http://dispatchtribunal.com/?p=2051209,FALSE,analyz ipsen ipsey idexx laboratori idxx,0,7/13/2018,-0.290569849,,Healthcare
4606,$1.81 Billion in Sales Expected for Avery Dennison Corp $AVY This Quarter https://t.co/WOzcxlrRyC,Fri Jul 13 08:53:07 +0000 2018,dispatchtribune,AVY,Avery Dennison Corporation,http://dispatchtribunal.com/?p=2051191,FALSE,billion sale expect averi dennison corp avi quarter,0,7/13/2018,-1.151444444,,Industrials
4607,Short sale volume (not short interest) for $CX at 2018-07-12 is 83%. https://t.co/l3kXfRbpcs $VMC 32% $CRH 12% $EXP 46% $MLM 67%,Fri Jul 13 08:54:01 +0000 2018,shortvolumes,CX,CEMEX,http://shortvolumes.com/?t=CX,FALSE,short sale volum short interest cx vmc crh exp mlm,0,7/13/2018,0.733140608,,Basic Materials
4608,DTE Energy $DTE &amp; CPFL Energia $CPL Financial Analysis https://t.co/GWkVTf3cEf,Fri Jul 13 08:54:09 +0000 2018,WeekHerald,DTE,DTE Energy Company,http://weekherald.com/?p=2987703,FALSE,dte energi dte amp cpfl energia cpl financi analysi,0,7/13/2018,-0.198149724,,Utilities
4609,Traders Buy Hilton Hotels Co. Common Stock $HLT on Weakness https://t.co/lkIYDfHHOK,Fri Jul 13 08:57:30 +0000 2018,TickerReport,HLT,Hilton Worldwide Holdings Inc.,http://tickerreport.com/?p=3633447,FALSE,trader buy hilton hotel co common stock hlt weak,-1,7/13/2018,0.024690262,,Consumer Cyclical
4610,5 RBC Top Pick Stocks to Buy for the Rest of 2018 https://t.co/cPBwUshdTU $AVGO $DLTR $NOW $DIS $DWDP,Fri Jul 13 08:58:51 +0000 2018,JorelLaraKalel,DLTR,Dollar Tree,http://bit.ly/2uCBVF1,FALSE,rbc top pick stock buy rest avgo dltr di dwdp,1,7/13/2018,-0.930777289,,Consumer Defensive
4611,#L3Technologies $LLL BidaskScore is Increased to Held,Fri Jul 13 09:00:07 +0000 2018,BACScoreChanges,LLL,L3 Technologies,,FALSE,l technolog lll bidaskscor increas held,0,7/13/2018,,,
4612,Biotech: Looking Inside the Top Fund  https://t.co/vq7wTKLvYq  $ADMS $COLL $ZGNX $NSTG $AQXP $PACB $NERV $RIGL $NVAX $CLDX $CRIS $PETX $ONVO,Fri Jul 13 09:00:14 +0000 2018,FinInvTr,NVAX,Novavax,https://buff.ly/2JeRZTj,FALSE,biotech look insid top fund adm coll zgnx nstg aqxp pacb nerv rigl nvax cldx cri petx onvo,1,7/13/2018,2.857140132,,Healthcare
4613,#ExpeditorsIntlofWashington $EXPD BidaskScore is Downgraded to Sold,Fri Jul 13 09:00:15 +0000 2018,BACScoreChanges,EXPD,Expeditors International of Washington,,FALSE,expeditorsintlofwashington expd bidaskscor downgrad sold,0,7/13/2018,-0.260134774,,Industrials
4614,$DLTR  DOLLAR TREE INC. (NASDAQ:DLTR) Files An 8-K Regulation FD Disclosure https://t.co/4mWIkSJ2K8,Fri Jul 13 09:00:18 +0000 2018,marketexclusive,DLTR,Dollar Tree,https://marketexclusive.com/dollar-tree-inc-nasdaqdltr-files-an-8-k-regulation-fd-disclosure-9/2018/07/,FALSE,dltr dollar tree inc nasdaq dltr file k regul fd disclosur,0,7/13/2018,-0.930777289,,Consumer Defensive
4615,#HenrySchein $HSIC BidaskScore is Lowered to Held,Fri Jul 13 09:00:23 +0000 2018,BACScoreChanges,HSIC,Henry Schein,,FALSE,henryschein hsic bidaskscor lower held,-1,7/13/2018,0.226572585,,Healthcare
4616,$DLTR  DOLLAR TREE INC. (NASDAQ:DLTR) Files An 8-K Regulation FD Disclosure https://t.co/bGqIfqjdEO,Fri Jul 13 09:00:35 +0000 2018,marketexclusive,DLTR,Dollar Tree,https://marketexclusive.com/dollar-tree-inc-nasdaqdltr-files-an-8-k-regulation-fd-disclosure-10/2018/07/,FALSE,dltr dollar tree inc nasdaq dltr file k regul fd disclosur,0,7/13/2018,-0.930777289,,Consumer Defensive
4617,Third Avenue Value Fund Sells PNC Financial Masco $PNC $JCI $AMGN $RS $MAS $EOG $WY https://t.co/yt8sZ4G3Pr,Fri Jul 13 09:00:36 +0000 2018,TheExtraIncome,MAS,Masco Corporation,https://www.gurufocus.com/news/705679/affid/152113,FALSE,third avenu valu fund sell pnc financi masco pnc jci amgn rs ma eog wy,0,7/13/2018,-0.956166749,,Industrials
4618,Zacks Investment Research Downgrades Genocea Biosciences $GNCA to Sell https://t.co/opdIgIEcs3,Fri Jul 13 09:02:28 +0000 2018,TheMarketsDaily,GNCA,Genocea Biosciences,http://zpr.io/6aB3L,FALSE,zack invest research downgrad genocea bioscienc gnca sell,0,7/13/2018,1.696969548,,Healthcare
4619,Zacks Investment Research Downgrades Genocea Biosciences $GNCA to Sell https://t.co/EyXtyFTPjS,Fri Jul 13 09:04:23 +0000 2018,OlympiaReport,GNCA,Genocea Biosciences,http://theolympiareport.com/?p=921956,FALSE,zack invest research downgrad genocea bioscienc gnca sell,0,7/13/2018,1.696969548,,Healthcare
4620,RT @TMFJMo: Healthcare &amp; Wealthcare basket update: At the vet yesterday he (private practice) remains a happy $IDXX customer. His perspect…,Fri Jul 13 09:04:52 +0000 2018,MP_Fitzgerald,IDXX,IDEXX Laboratories,,FALSE,rt healthcar amp wealthcar basket updat vet yesterday privat practic remain happi idxx custom perspect,0,7/13/2018,-0.290569849,,Healthcare
4621,20 Stocks From Goldman Sachs’ Buy List That You Should Actually Consider https://t.co/rJ8tnY3tNS $SBUX $LRCX $NVDA… https://t.co/otCBCiJ2Mp,Fri Jul 13 09:09:34 +0000 2018,JorelLaraKalel,IP,International Paper Company,http://bit.ly/2JiObjf,FALSE,stock goldman sach buy list actual consid sbux lrcx nvda,0,7/13/2018,0.337521656,,Consumer Cyclical
4622,Share Buy-back programme at SP Group A/S $SPG https://t.co/iVXYWD5xRX,Fri Jul 13 09:10:43 +0000 2018,GNWLive,SPG,Simon Property Group,http://bit.ly/2mgkLsY,FALSE,share buy back programm sp group spg,1,7/13/2018,0.35403401,,Real Estate
4623,Aktietilbagekøbsprogram i SP Group A/S $SPG https://t.co/Eiw3mo7yyl,Fri Jul 13 09:10:44 +0000 2018,GNWLive,SPG,Simon Property Group,http://bit.ly/2mcVkZ5,FALSE,aktietilbagek bsprogram sp group spg,0,7/13/2018,0.35403401,,Real Estate
4624,Traders Buy DISH Network $DISH on Weakness https://t.co/f54VjX6E5x,Fri Jul 13 09:17:10 +0000 2018,OlympiaReport,DISH,DISH Network Corporation,http://theolympiareport.com/?p=922029,FALSE,trader buy dish network dish weak,-1,7/13/2018,-0.62911647,,Communication Services
4625,Michael R. Smith Sells 8000 Shares of MCCORMICK &amp; Co/SH SH NV $MKC Stock https://t.co/P45pMoBtnK,Fri Jul 13 09:17:11 +0000 2018,OlympiaReport,MKC,McCormick & Company,http://theolympiareport.com/?p=922023,FALSE,michael r smith sell share mccormick amp co sh sh nv mkc stock,1,7/13/2018,-1.292294344,,Consumer Defensive
4626,Short sale volume (not short interest) for $CSX on 2018-07-12 is 38%. https://t.co/PtD70S7Uwx $GWR 54% $KSU 33% $NSC 53% $UNP 34%,Fri Jul 13 09:18:01 +0000 2018,shortvolumes,KSU,Kansas City Southern,http://shortvolumes.com/?t=CSX,FALSE,short sale volum short interest csx gwr ksu nsc unp,1,7/13/2018,-1.100050921,,Industrials
4627,Traders Buy Marriott International $MAR on Weakness https://t.co/VdXNv0Jeg2,Fri Jul 13 09:18:25 +0000 2018,TranscriptDaily,MAR,Marriott International,http://zpr.io/6aB5B,FALSE,trader buy marriott intern mar weak,-1,7/13/2018,-0.360043852,,Consumer Cyclical
4628,Insider Selling: Noble Energy Inc. $NBL VP Sells 24646 Shares of Stock https://t.co/8nK5Z9my3a,Fri Jul 13 09:18:34 +0000 2018,TheMarketsDaily,NBL,Noble Energy,http://zpr.io/6aBiR,FALSE,insid sell nobl energi inc nbl vp sell share stock,1,7/13/2018,-0.11117542,,
4629,Investors Buy Shares of DISH Network $DISH on Weakness https://t.co/z1vytLyrpD,Fri Jul 13 09:19:16 +0000 2018,dispatchtribune,DISH,DISH Network Corporation,http://dispatchtribunal.com/?p=2051321,FALSE,investor buy share dish network dish weak,0,7/13/2018,-0.62911647,,Communication Services
4630,Insider Selling: MCCORMICK &amp; Co/SH SH NV $MKC VP Sells $959200.00 in Stock https://t.co/y6vqDIqBNc,Fri Jul 13 09:19:20 +0000 2018,dispatchtribune,MKC,McCormick & Company,http://dispatchtribunal.com/?p=2051308,FALSE,insid sell mccormick amp co sh sh nv mkc vp sell stock,0,7/13/2018,-1.292294344,,Consumer Defensive
4631,RT @androsForm: Top 10 Notional UOA [BEARISH] -  2:05 PM EST - $SPX $GPRO $POST $NFLX $SIX $HTZ $TSLA $KR $UNM $CHK https://t.co/D0vvXk4euD,Fri Jul 13 09:19:24 +0000 2018,lorrinechrist18,UNM,Unum Group,,FALSE,rt top notion uoa bearish pm est spx gpro post nflx six htz tsla kr unm chk,1,7/13/2018,-0.480256957,,Financial Services
4632,$ALK $AN $BRK.A $BRK.B $LBRDA $CHTR $SIRI https://t.co/GNaC0bn5BT,Fri Jul 13 09:24:25 +0000 2018,SeekingAlpha,AN,AutoNation,https://seekingalpha.com/article/4187047-black-bear-value-partners-q2-letter-abx-shorts-long-ideas-changing-mind-bayesian-inference?source=feed_f,FALSE,alk brk brk b lbrda chtr siri,0,7/13/2018,-1.940735269,,Consumer Cyclical
4633,$ALK $AN $BRK.A $BRK.B $LBRDA $CHTR $SIRI https://t.co/uwMoI0zFpW,Fri Jul 13 09:24:25 +0000 2018,SA_FundHoldings,AN,AutoNation,https://seekingalpha.com/article/4187047-black-bear-value-partners-q2-letter-abx-shorts-long-ideas-changing-mind-bayesian-inference?source=twitter_sa_fundholdings,FALSE,alk brk brk b lbrda chtr siri,0,7/13/2018,-1.940735269,,Consumer Cyclical
4634,Former @FluorCorp $FLR CFO Biggs Porter to join @MaxarTech as finance chief #GovCon https://t.co/YmwU7GpGa8,Fri Jul 13 09:25:27 +0000 2018,GovConWire,FLR,Fluor Corporation,https://www.govconwire.com/2018/07/biggs-porter-to-join-maxar-as-evp-cfo/,FALSE,former flr cfo bigg porter join financ chief govcon,1,7/13/2018,-0.938965235,,Industrials
4635,Expeditors International of Washington $EXPD Downgraded by BidaskClub https://t.co/Ti17EcyfWO,Fri Jul 13 09:27:18 +0000 2018,OlympiaReport,EXPD,Expeditors International of Washington,http://theolympiareport.com/?p=922072,FALSE,expeditor intern washington expd downgrad bidaskclub,0,7/13/2018,-0.260134774,,Industrials
4636,$MOS is currently trading in the upper part of its 52 week range which is inline with the index.… https://t.co/phVs0r17jU,Fri Jul 13 09:28:04 +0000 2018,ChartMill,MOS,The Mosaic Company,https://twitter.com/i/web/status/1017702187458269184,FALSE,mo current trade upper part week rang inlin index,0,7/13/2018,0.035512177,,Basic Materials
4637,Expeditors International of Washington $EXPD Downgraded by BidaskClub to “Sell” https://t.co/sYJ8mDXoTZ,Fri Jul 13 09:28:14 +0000 2018,dispatchtribune,EXPD,Expeditors International of Washington,http://dispatchtribunal.com/?p=2051363,FALSE,expeditor intern washington expd downgrad bidaskclub sell,0,7/13/2018,-0.260134774,,Industrials
4638,.@FluorCorp $FLR to support @NavalNuclearLab propulsion work under potential $13B contract #GovCon https://t.co/ML2818bxAU,Fri Jul 13 09:30:38 +0000 2018,GovConWire,FLR,Fluor Corporation,https://www.govconwire.com/2018/07/fluor-wins-potential-13b-us-naval-nuclear-propulsion-support-contract/,FALSE,flr support propuls work potenti b contract govcon,1,7/13/2018,-0.938965235,,Industrials
4639,$EFX: The forecast EPS for Enerflex Ltd has decreased to $0.84 from $0.89 in the last week. (https://t.co/dYmSArcRgh),Fri Jul 13 09:31:00 +0000 2018,StockflareCA,EFX,Equifax Inc.,https://stockflare.com/stock/EFX.TO,FALSE,efx forecast ep enerflex ltd decreas last week,0,7/13/2018,1.213539596,,Industrials
4640,RT @SeekingAlpha: $ALK $AN $BRK.A $BRK.B $LBRDA $CHTR $SIRI https://t.co/GNaC0bn5BT,Fri Jul 13 09:36:54 +0000 2018,AviseAnalytics,AN,AutoNation,https://seekingalpha.com/article/4187047-black-bear-value-partners-q2-letter-abx-shorts-long-ideas-changing-mind-bayesian-inference?source=feed_f,FALSE,rt alk brk brk b lbrda chtr siri,0,7/13/2018,-1.940735269,,Consumer Cyclical
4641,Henry Schein $HSIC Stock Rating Lowered by BidaskClub https://t.co/jHNn7KuFPA,Fri Jul 13 09:37:02 +0000 2018,ZolmaxNews,HSIC,Henry Schein,http://zolmax.com/?p=2379888,FALSE,henri schein hsic stock rate lower bidaskclub,-1,7/13/2018,0.226572585,,Healthcare
4642,Unicorn Bay rating for $DLTR is 3.35 out of 5. https://t.co/UrVSDiRZhl,Fri Jul 13 09:39:03 +0000 2018,1MinuteStock,DLTR,Dollar Tree,https://unicornbay.com/t/DLTR.US?utm_medium=tweet&utm_campaign=rank&utm_source=twitter,FALSE,unicorn bay rate dltr,0,7/13/2018,-0.930777289,,Consumer Defensive
4643,Traders Sell Shares of American Electric Power $AEP on Strength $AEP https://t.co/VNEto40RG8,Fri Jul 13 09:41:22 +0000 2018,ZolmaxNews,AEP,American Electric Power Company,http://zolmax.com/?p=2379908,FALSE,trader sell share american electr power aep strength aep,1,7/13/2018,0.226923355,,Utilities
4644,"Abcam PLC $ABC Investors: Numis Reconfirms ""Hold"" Rating; Aquinox Pharmaceuticals $//tokoyuri.com/2018/07/13/abcam-… https://t.co/BfeSGdDapk",Fri Jul 13 09:41:41 +0000 2018,beyond_ninety,ABC,AmerisourceBergen Corporation,https://twitter.com/i/web/status/1017705613978193920,FALSE,abcam plc abc investor numi reconfirm hold rate aquinox pharmaceut tokoyuri com abcam,0,7/13/2018,-1.080835263,,Healthcare
4645,Traders Sell Becton Dickinson and $BDX on Strength $BDX https://t.co/WKgPhUrntT,Fri Jul 13 09:42:46 +0000 2018,OlympiaReport,BDX,Becton Dickinson,http://theolympiareport.com/?p=922127,FALSE,trader sell becton dickinson bdx strength bdx,1,7/13/2018,0.246255942,,Healthcare
4646,Traders Sell Becton Dickinson and $BDX on Strength $BDX https://t.co/GnDEFQd30R,Fri Jul 13 09:43:12 +0000 2018,dispatchtribune,BDX,Becton Dickinson,http://dispatchtribunal.com/?p=2051423,FALSE,trader sell becton dickinson bdx strength bdx,1,7/13/2018,0.246255942,,Healthcare
4647,Traders Sell NetApp $NTAP on Strength $NTAP https://t.co/tZBDEozGD6,Fri Jul 13 09:43:42 +0000 2018,WatchlistN,NTAP,NetApp,http://zpr.io/6aWUd,FALSE,trader sell netapp ntap strength ntap,1,7/13/2018,-1.285971099,,Technology
4648,Parker Aerospace signs master distributor agreement with Aviall for Cleveland Wheels &amp; Brakes aftermarket pro... https://t.co/vzrmYdyGYX $PH,Fri Jul 13 09:44:40 +0000 2018,MarketCurrents,PH,Parker-Hannifin Corporation,https://seekingalpha.com/news/3369872-parker-aerospace-signs-master-distributor-agreement-aviall-cleveland-wheels-and-brakes?source=feed_f,FALSE,parker aerospac sign master distributor agreement avial cleveland wheel amp brake aftermarket pro ph,1,7/13/2018,-2.105197867,,Industrials
4649,Traders Sell Shares of Intuit $INTU on Strength $INTU https://t.co/pJe4uUJroW,Fri Jul 13 09:46:12 +0000 2018,ledgerzette,INTU,Intuit Inc.,http://ledgergazette.com/?p=2823932,FALSE,trader sell share intuit intu strength intu,1,7/13/2018,0.098163546,,Technology
4650,Traders Sell Shares of Intuit $INTU on Strength $INTU https://t.co/vb0fum43jM,Fri Jul 13 09:46:46 +0000 2018,dakotafinancial,INTU,Intuit Inc.,http://dakotafinancialnews.com/?p=315660,FALSE,trader sell share intuit intu strength intu,1,7/13/2018,0.098163546,,Technology
4651,RT @4DQuest: #TRADING US PM Gapers $CNTF $IZEA $ZGNX $GLMD $CA $FPI $PZZA $CBSH $GPRO $I $NTRA $OILU $HUYA $BILI $TWTR $OPK $NVS $CHK $NBR…,Fri Jul 13 09:48:31 +0000 2018,chase_mcdougle,PRGO,Perrigo Company plc,,FALSE,rt trade us pm gaper cntf izea zgnx glmd ca fpi pzza cbsh gpro ntra oilu huya bili twtr opk nv chk nbr,0,7/13/2018,0.13157694,,Healthcare
4652,RT @androsForm: Top 10 Notional UOA [BEARISH] -  2:05 PM EST - $SPX $GPRO $POST $NFLX $SIX $HTZ $TSLA $KR $UNM $CHK https://t.co/D0vvXk4euD,Fri Jul 13 09:50:47 +0000 2018,angilanorvel5,UNM,Unum Group,,FALSE,rt top notion uoa bearish pm est spx gpro post nflx six htz tsla kr unm chk,1,7/13/2018,-0.480256957,,Financial Services
4653,Noble Energy $NBL Stake Has Increased by Carval Investors Llc; Diker Management Holding in Apple $AAPL Has Trimmed… https://t.co/V3q341dQ7N,Fri Jul 13 09:53:04 +0000 2018,usindexlive,NBL,Noble Energy,https://twitter.com/i/web/status/1017708481770487808,FALSE,nobl energi nbl stake increas carval investor llc diker manag hold appl aapl trim,0,7/13/2018,-0.11117542,,
